#Table1
u,g,r,i,z,subClass
19.60941,18.61507,18.59781,18.62726,18.72657,A0
18.87218,18.00878,17.76639,17.56621,17.4767,F5
17.90955,16.97359,16.67344,16.56027,16.52377,F5
20.4769,20.1675,20.42485,20.65591,21.28164,WD
25.11241,22.86736,21.29885,19.22626,18.12399,M6
22.35788,20.80107,20.14595,20.08056,19.65564,F9
18.03197,17.08494,16.71147,16.56922,16.50534,F5
20.31073,19.29452,18.85216,18.7056,18.57609,F5
22.36158,21.0785,20.46361,20.26422,19.68425,L5.5
20.2867,19.03799,19.1033,19.2177,19.23561,A0
17.87298,16.99837,16.66442,16.51765,16.45625,F5
20.97883,20.18004,19.94011,19.79972,19.79352,A0
20.28263,19.92858,20.23636,20.54871,20.4403,WD
23.29302,21.40721,20.75312,20.49867,19.9051,G5
20.40774,19.13332,18.53723,18.57013,18.4284,G2
22.58768,21.22853,20.55917,20.26825,19.75744,K3
20.72428,19.85015,19.50588,19.35564,19.35465,F5
19.67996,19.59745,20.00711,20.2695,20.40147,WD
17.47571,16.51503,16.1722,16.02437,15.93111,F5
19.49849,18.58273,18.32848,18.22473,18.2337,F5
20.54003,19.30542,19.04791,18.94357,18.854,F5
18.10394,16.96514,16.80971,16.78983,16.83651,A0
17.96494,17.07652,16.79419,16.67018,16.63149,A0
18.5414,17.2912,17.31188,17.37136,17.4146,A0
18.42814,17.07782,16.59021,16.44086,16.41756,F9
16.8706,15.66541,15.85432,16.01969,16.0965,A0
22.92968,20.95944,20.33544,20.10377,19.74061,M4
22.04472,19.56216,18.25614,18.05263,17.33392,K7
19.55486,19.38416,19.76179,20.05087,20.15097,B9
18.01859,17.06651,16.78612,16.67951,16.63227,A0
18.70119,17.73035,17.41248,17.28189,17.22502,F5
20.61879,18.1777,16.60676,15.83863,15.43385,M0
21.60034,18.84919,17.39432,16.72827,16.34055,M0
17.90329,16.32216,15.7254,15.52904,15.41743,F9
18.74015,17.14218,16.52829,16.32405,16.19058,F9
18.18548,17.07519,16.7754,16.67716,16.6377,F5
17.66349,16.68479,16.46066,16.38935,16.37669,A0
18.72639,17.07906,16.44102,16.22169,16.05784,F9
17.01438,16.03985,15.7061,15.5816,15.54695,F5
19.70985,18.792,18.57675,18.51681,18.5403,A0
22.34977,19.65354,18.2889,17.63515,17.27331,M0
18.71188,17.27363,16.67283,16.43714,16.32598,F9
17.47441,16.64076,16.34312,16.2184,16.19111,F5
20.2908,18.64964,18.04766,17.81841,17.7096,F9
19.17332,18.10686,17.70459,17.5405,17.46717,F5
21.27614,18.77818,17.68347,17.30555,17.06492,K5
18.99113,17.80291,17.33478,17.20868,17.12686,G0
19.86951,18.901,18.64778,18.55675,18.52548,F5
19.63028,19.18204,19.14878,19.20657,19.36272,WD
19.50717,17.77962,17.14673,16.93251,16.79616,K1
20.34435,19.0368,19.05411,19.09228,19.19284,A0
17.4942,17.4027,17.66917,17.90496,18.14495,WD
21.63072,19.20273,18.11834,17.72313,17.49015,K5
16.65008,15.15161,14.576,14.38376,14.30793,F9
18.54101,17.07836,16.47778,16.23322,16.12828,F9
18.10793,16.83757,16.53641,16.392,16.37149,F5
16.77883,15.64493,15.23841,15.09031,15.03423,F2
19.36321,17.20392,16.2076,15.80917,15.574,K5
19.15759,17.72609,17.1122,16.87725,16.75562,F9
21.97059,19.30671,17.96809,17.42119,17.12602,K7
16.17336,15.11098,14.90251,14.86103,14.8858,F5
18.39847,17.1461,16.6699,16.49011,16.39684,G2
17.78504,16.6597,16.27262,16.13746,16.08343,F2
25.31498,23.00483,21.18532,18.94888,17.60649,M7
16.54983,15.6325,15.37776,15.30418,15.28758,F5
19.65112,18.66541,18.35566,18.32219,18.25996,F5
18.8693,17.9532,17.6392,17.50645,17.46982,F5
22.56738,21.0934,20.19216,19.79602,19.2744,K5
19.07573,17.92936,17.54788,17.45547,17.37749,G2
20.25268,18.47402,17.80111,17.55396,17.45067,K1
19.95587,18.6666,18.71719,18.76378,18.84215,A0
17.689,16.79975,16.45669,16.31605,16.25349,F5
17.99652,17.07645,16.78813,16.67322,16.66885,F5
17.13275,16.18167,15.86816,15.73232,15.71217,F5
19.54183,18.34068,18.24417,18.20997,18.18208,A0
22.62585,21.00756,20.19859,19.86858,20.05929,K3
19.2657,18.15189,17.74103,17.5917,17.5076,G2
24.65494,22.36308,20.96275,19.78211,18.95934,M3
18.62762,17.57568,17.58351,17.62786,17.70727,A0
19.58869,18.01652,17.3452,17.07465,16.93436,F9
21.92976,20.82389,20.31016,19.72318,19.31215,M3
24.99826,20.8069,19.2085,17.28309,16.23591,M5
20.3873,18.2132,17.34778,17.01571,16.83683,K3
20.67206,18.09361,16.71934,15.87553,15.40071,M1
17.32493,16.18864,15.81822,15.699,15.66871,F5
22.28342,19.73691,18.49435,18.32027,17.67513,K7
19.21925,18.02941,17.53933,17.3575,17.25261,F9
17.45935,16.51592,16.28471,16.17352,16.1772,A0
19.80514,18.23007,17.66244,17.46196,17.36518,F9
17.42507,16.55652,16.32114,16.22065,16.20663,A0
17.02244,15.46946,14.91034,14.70694,14.63877,F9
17.4854,16.01082,15.47658,15.24493,15.15329,G2
17.00435,15.87812,15.49339,15.33369,15.29816,G0
19.2577,18.19826,17.76836,17.60667,17.53549,F2
17.86135,16.88864,16.60774,16.50653,16.48722,F5
17.36559,16.43506,16.14142,16.02004,15.98682,F5
17.89799,16.79939,16.39906,16.25678,16.20707,F5
17.78758,16.6605,16.13689,15.92427,15.82901,G2
19.30259,18.35109,18.15529,18.0822,18.10562,A0
20.43547,18.54,17.77269,17.50687,17.32744,K3
17.94661,16.77475,16.59598,16.54766,16.58889,A0
18.25225,16.79115,16.16957,15.93817,15.80579,K1
18.175,16.78044,16.23081,16.05679,15.96544,F9
17.00017,15.58659,15.04507,14.8149,14.70066,F5
18.15939,16.46312,15.80274,15.57366,15.45408,K1
19.07583,17.58162,16.95899,16.70053,16.53613,F9
16.52364,15.40187,15.08259,14.97577,14.95088,F5
19.72164,18.29493,17.72488,17.53098,17.42249,F9
16.67229,15.52946,15.16349,15.04075,15.00277,G0
17.18072,16.1099,15.76509,15.65315,15.61289,F5
19.49782,18.46498,18.34068,18.33109,18.34011,A0
18.00204,17.57108,17.68012,17.79239,17.95845,WD
18.41508,17.22574,17.26147,17.32877,17.39884,A0
22.01339,19.64962,18.14157,17.65479,17.16952,M1
19.07835,18.04585,17.68946,17.54481,17.50636,F5
18.00638,16.54703,15.88044,15.61084,15.45633,F9
16.73269,15.86827,15.58247,15.47613,15.43851,F5
18.82092,17.504,17.00687,16.81134,16.71179,F9
18.77647,17.82393,17.75648,17.77346,17.81295,A0
18.13353,16.71317,16.18768,16.00721,15.91383,F9
19.83675,18.29947,17.7723,17.59068,17.48278,F9
18.55507,17.27548,16.74469,16.49877,16.3908,G0
19.09047,17.50821,16.88641,16.66528,16.5197,F9
19.44683,18.00453,17.41216,17.20883,17.06073,F9
16.72152,15.3004,14.74929,14.5684,14.44141,F9
17.9128,16.92094,16.60728,16.46859,16.44422,F5
19.08031,18.11799,17.68287,17.52523,17.44452,F2
18.15847,17.20051,16.88236,16.78249,16.71609,F5
19.70769,18.66907,18.56157,18.55639,18.56136,A0
20.30576,19.07852,19.19349,19.31273,19.39622,A0
18.37695,17.1511,16.72061,16.56087,16.48575,F9
24.42244,23.10045,21.88996,19.01678,17.51012,M8
19.21763,18.28073,18.06736,17.95251,17.96859,A0
18.39764,17.21386,16.75888,16.59573,16.52843,F9
18.72116,17.74401,17.42502,17.30974,17.26242,F5
18.97721,17.98677,17.68229,17.57487,17.51247,F5
19.22186,17.43544,16.93804,16.69567,16.53674,A0
18.67221,17.84699,17.56589,17.45708,17.43119,A0
19.79072,18.20585,17.65045,17.44049,17.38881,F9
19.62376,18.35893,17.78736,17.57171,17.50619,F9
17.12016,15.5292,14.87356,14.57778,14.45538,F9
19.44224,17.96293,17.44246,17.2546,17.19589,F9
17.61061,16.10962,15.5494,15.33854,15.24557,F9
17.43478,15.43599,14.67621,14.34953,14.18346,F9
19.33254,17.85173,17.27921,17.05073,16.94194,F9
17.62074,16.51869,16.30083,16.19082,16.14165,A0
18.43026,17.17845,16.67743,16.50375,16.42804,F9
19.33406,18.23248,17.72527,17.52383,17.42003,G2
18.92156,17.14691,16.48521,16.29152,16.18786,K1
20.1379,19.12908,19.02782,19.04184,19.10979,A0
20.328,19.10979,19.00253,18.96991,19.02567,F5
24.85353,22.55252,20.81868,18.01077,16.27001,M9
18.73414,17.29349,16.74034,16.52775,16.4175,F9
17.89375,16.97684,16.71305,16.61713,16.59063,F5
18.55911,17.67792,17.44053,17.34698,17.31329,A0
18.25737,17.28697,17.05081,16.96215,16.96346,F5
15.63609,14.38053,14.2758,14.3115,14.3855,A0
18.96006,17.64822,17.09228,16.89692,16.80819,F9
17.48268,15.77667,15.13487,14.92619,14.79849,K1
19.25582,17.7518,17.09506,16.8157,16.69779,F9
18.4713,17.0771,16.50801,16.28682,16.18174,F9
20.9031,19.97373,19.72203,19.62857,19.61014,F5
18.46321,18.05268,18.23925,18.45611,18.77072,WD
21.36892,19.72131,19.06501,18.82317,18.70219,K1
20.74017,19.12563,18.49474,18.26026,18.16476,F9
20.68098,19.21931,18.65219,18.46599,18.37732,F9
21.15247,19.79508,19.31923,19.16673,19.18156,G2
18.14278,16.89617,16.89214,16.99544,17.09234,A0
20.20141,18.5695,17.93668,17.73003,17.63955,F9
18.37633,17.38836,17.24922,17.20367,17.2239,A0
18.14033,16.69977,16.11245,15.87953,15.77218,F9
19.52627,18.09971,17.51287,17.30079,17.18764,F9
17.33892,15.70553,15.11499,14.93437,14.87482,F9
20.38089,20.23302,20.50863,20.82401,20.75702,WD
21.42964,20.27101,19.73202,19.62333,19.42592,F9
20.73417,19.8577,19.54545,19.42067,19.54941,L9
21.55304,20.16834,19.58318,19.41751,19.27602,F9
23.62675,20.31053,18.74586,17.66997,17.05174,M2
20.22142,19.35373,18.92298,18.76228,18.71801,F5
19.34172,18.17365,18.03558,18.03129,18.0822,A0
21.27896,19.74036,19.14487,18.92002,18.87236,F9
20.42442,18.90528,18.32416,18.1387,18.04413,F9
18.62084,18.25829,18.46669,18.68983,18.85355,WD
17.87044,16.75399,16.34901,16.19393,16.13444,G0
19.64693,17.94503,17.22395,16.93632,16.7694,K1
17.85959,16.18301,15.56699,15.37634,15.28177,F9
17.00784,16.07094,15.73836,15.60719,15.55462,F5
17.61348,16.07891,15.48947,15.28356,15.18689,F9
18.70255,17.28837,16.6527,16.40006,16.24515,F9
18.72703,17.26665,16.67284,16.44205,16.30302,F9
18.7962,17.58774,17.09573,16.90411,16.77323,F9
17.51738,16.39885,15.99435,15.86098,15.8078,F2
16.40371,15.15666,14.62138,14.37367,14.24096,F5
19.03135,17.61287,17.06692,16.84085,16.71722,F9
17.43763,15.94456,15.38912,15.20019,15.11301,F9
17.08036,15.6969,15.11122,14.88683,14.76654,F9
17.21813,15.94619,15.45473,15.2669,15.17355,G2
18.83067,17.22371,16.61941,16.38453,16.23852,K1
18.86657,17.86054,17.44753,17.2772,17.1793,F5
20.36182,18.41327,17.65432,17.39018,17.22026,K3
17.12412,16.24716,15.97614,15.87661,15.84147,F5
16.27604,15.19376,14.94307,14.88791,14.87705,F5
25.25683,23.22904,21.17776,18.66917,17.20777,M7
19.63543,17.5453,16.74841,16.46794,16.33471,K3
17.09273,15.85574,15.55746,15.42959,15.38457,F5
17.00322,15.99115,15.94923,15.96394,16.00817,A0
18.14739,17.84615,18.14804,18.32856,18.60295,WD
18.9774,17.89468,17.52629,17.38422,17.29531,F5
18.74941,17.5868,17.16628,16.99931,16.95872,F9
17.44105,15.79736,15.17119,14.97054,14.87672,K1
16.31039,14.86417,14.30086,14.09949,14.01226,F9
19.31496,18.01464,17.4819,17.29032,17.1754,F9
18.48621,17.17117,16.66446,16.44695,16.34622,F2
18.25947,17.10711,16.60912,16.40416,16.29116,F5
19.25583,17.95046,17.39246,17.17449,17.0425,G2
17.81092,16.27263,15.68785,15.49495,15.38605,F9
17.94245,16.66657,16.10645,15.87961,15.73977,F9
19.95454,18.40646,17.71146,17.37496,17.15236,G2
19.9016,18.04805,17.26922,16.96599,16.80526,K3
19.54832,18.08643,17.51066,17.31159,17.23373,F9
17.85004,16.138,15.52961,15.34447,15.23908,K1
18.74619,16.85326,16.16337,15.93568,15.7915,K1
18.54735,17.00517,16.42322,16.20645,16.10244,F9
19.70778,18.28524,17.66575,17.38739,17.26608,F9
17.43725,15.98773,15.43505,15.24584,15.17689,F9
16.80133,15.34514,14.81955,14.64411,14.58058,F9
18.55765,16.35182,15.45455,15.0802,14.85069,F9
18.04444,16.12702,15.44266,15.23283,15.12825,K1
17.40626,15.87684,15.26237,15.03957,14.92599,F9
18.57371,17.7188,17.39374,17.28585,17.26827,F5
22.3178,19.12167,17.66493,16.98804,16.6809,K7
20.87293,18.53036,17.42823,16.99247,16.77143,K5
25.50461,21.66146,20.17884,18.00398,16.74722,M6
22.94062,21.15292,20.36235,20.07417,19.56399,K3
16.52932,15.35583,15.19461,15.21567,15.26277,F5
19.34892,17.86454,17.26126,17.02725,16.90579,F9
19.32873,18.37426,18.03318,17.87116,17.82521,A0
19.55919,16.95693,15.70523,15.18768,14.87209,K7
17.93481,16.92917,16.63123,16.50022,16.45302,A0
19.33675,17.77662,17.13651,16.91878,16.81192,F9
25.48988,23.04003,21.22499,19.36832,18.33204,M6
18.09652,16.56442,15.94068,15.69231,15.55024,F9
22.14769,21.01487,20.48488,20.22287,19.74738,F9
19.25654,18.21779,17.75932,17.5403,17.41302,F5
20.81455,18.78564,17.80441,17.4328,17.19337,K3
17.45735,15.94016,15.34252,15.12547,15.01765,F9
19.96448,17.47088,16.35256,15.95879,15.72222,K5
20.77069,17.95568,16.62071,15.98931,15.66624,M0
22.48593,20.00439,18.72894,18.05992,17.69705,M0
19.92959,19.3114,19.1793,19.15016,19.17622,CV
17.57203,16.41722,16.38878,16.41877,16.50716,A0
17.89135,16.44326,15.84488,15.60687,15.4944,F9
18.03438,16.77443,16.34335,16.18299,16.12484,F9
19.62385,18.52955,18.54184,18.63358,18.64828,A0
18.339,17.3701,17.15846,17.0956,17.09119,A0
20.87512,19.14308,18.3206,17.99629,17.82301,K3
17.56939,16.61339,16.2723,16.13031,16.0821,F5
18.82957,17.93844,17.56125,17.39783,17.33559,F5
18.20404,16.98846,16.72404,16.64763,16.60876,F5
22.86507,21.50323,19.99415,18.17213,17.16031,M5
17.00307,15.65978,15.15448,14.96444,14.89974,F9
18.74866,17.66311,17.71728,17.7716,17.83281,A0
18.40115,16.80265,16.17069,15.93753,15.80767,F9
18.79185,17.85283,17.51327,17.35912,17.28482,A0
17.77513,15.56559,14.71305,14.43624,14.2955,K3
18.53107,17.19798,16.65629,16.44285,16.39446,F9
20.15138,18.4918,17.83209,17.57524,17.41468,K1
18.14005,16.69246,16.04107,15.76675,15.61866,F9
19.23756,16.62848,15.36534,14.86696,14.58196,K7
19.34377,16.87161,15.76167,15.34268,15.1384,K5
21.31481,18.6342,17.45834,17.00525,16.77098,K5
21.73507,25.11438,20.55229,16.01081,15.78259,F9
19.70173,18.475,17.99331,17.83331,17.72562,F9
18.57009,17.34818,17.45052,17.55327,17.57419,A0
22.01276,20.828,20.2818,20.33642,19.67759,L5.5
23.36921,22.60246,21.04778,19.07721,18.01133,M6
17.89323,17.03545,16.71797,16.60425,16.54998,F5
20.03354,17.37926,15.94536,14.65106,13.97994,M3
19.15827,18.0031,17.53825,17.34187,17.27337,F5
19.48622,19.59861,19.91342,20.22742,20.02969,OB
19.40553,18.27825,17.80074,17.59581,17.50749,F9
17.36481,16.18602,16.31803,16.46339,16.5846,A0
18.01173,16.59037,15.9186,15.61156,15.43187,G0
17.49701,16.10465,15.47866,15.19981,15.05396,G2
18.75441,17.78244,17.65924,17.64724,17.69944,A0
18.86811,17.61559,17.52439,17.521,17.48859,A0
24.15528,22.01057,20.75119,19.80024,18.87406,M4
18.58152,17.40185,16.93281,16.74923,16.67445,G2
16.8292,15.62589,15.51733,15.5246,15.52731,A0
18.69164,17.43841,16.97066,16.81736,16.75459,F9
19.00787,17.64352,17.09118,16.86653,16.76461,F9
19.14157,18.11395,17.75621,17.59896,17.55803,F5
22.77933,20.97974,20.31855,19.96737,19.91182,K1
26.34374,22.36641,20.84064,18.6276,17.4523,M6
19.22281,17.66581,17.08309,16.87749,16.76693,F9
19.36854,17.88515,17.35016,17.19005,17.10367,F9
19.29107,18.21976,17.74476,17.53026,17.41801,G2
21.67425,18.97655,17.58051,16.96776,16.6018,K7
25.36073,23.0788,21.34618,19.11664,17.92027,M7
20.05698,18.58431,17.97665,17.71878,17.5777,F9
17.37865,15.66373,15.0499,14.85933,14.75928,F9
21.39061,19.97556,19.31986,19.05678,18.86057,F9
17.81297,16.38418,15.8143,15.60115,15.49759,F9
18.79348,17.40224,16.84666,16.61904,16.50141,F9
19.19116,17.02207,16.13781,15.81357,15.64631,K3
19.66226,18.2986,17.77124,17.55066,17.41279,F9
21.57877,19.02477,17.58581,16.56592,15.97878,M2
17.76811,15.9337,15.18836,14.90678,14.76607,K1
18.45383,16.94043,16.40002,16.23079,16.14969,F9
18.93843,17.96814,17.66495,17.53691,17.49821,F5
18.52186,16.79131,16.16474,15.94892,15.8452,K1
19.35429,17.83971,17.2356,16.998,16.89825,F9
17.46428,15.95304,15.26625,14.96935,14.79247,G2
15.8222,14.86073,15.09827,15.2801,15.40934,A0
18.52131,17.026,16.40746,16.15787,16.04094,F9
19.96525,20.01544,20.29129,20.47928,20.58881,OB
18.69512,16.98969,16.35425,16.1455,16.05429,F9
18.58566,17.42274,16.96504,16.80224,16.70178,G2
20.72596,19.77825,19.49862,19.38833,19.40767,F5
20.94557,20.11427,19.78034,19.58419,19.41743,G0
17.80737,16.68256,16.299,16.20081,16.17586,F2
21.4021,20.17504,19.63933,19.42954,19.45454,F5
17.63577,16.72138,16.48663,16.42603,16.43287,A0
18.95293,18.00731,17.69113,17.59751,17.56603,F5
20.95207,17.71409,16.47959,15.97628,15.68083,K5
19.56802,18.49891,18.04162,17.86793,17.77945,G0
22.84778,21.42921,20.67042,20.25754,19.7166,K3
18.94827,17.2328,16.62078,16.40264,16.28147,K1
22.91702,20.88871,20.07167,20.00387,20.54424,T2
24.05167,22.26119,20.67737,18.77526,17.72714,M5
24.98841,21.95619,20.35368,18.28294,17.20425,M6
24.46807,21.55543,20.13139,18.1775,17.09127,M5
23.30185,21.36024,19.64275,17.60682,16.47115,M6
18.81336,18.8793,19.20592,19.47616,19.66436,OB
23.09543,22.23745,20.58617,18.60633,17.49332,M6
21.72395,19.12098,17.98699,17.57242,17.35235,K5
20.72978,19.26492,19.16923,19.23106,19.12952,A0
21.07167,18.58029,17.1845,16.52275,16.11257,M0
25.44628,22.21881,20.7493,18.90384,17.91954,M5
23.09416,20.84455,20.3455,20.17693,19.64993,F9
20.63791,20.15324,19.31119,19.12176,19.01709,F5
21.51356,19.68521,18.88305,18.36865,18.34753,K3
17.73518,16.74138,16.41744,16.30356,16.26246,F5
20.27729,19.95473,20.17135,20.33941,20.89071,WD
18.59846,17.43986,17.6252,17.81257,17.92406,A0
18.62683,18.19027,18.22079,18.35927,18.50081,WD
19.1843,17.98682,17.88932,17.89331,17.84522,A0
19.7939,18.51838,18.64043,18.74124,18.77976,A0
19.24285,18.12636,18.28595,18.40685,18.48503,A0
18.6019,17.39454,16.90692,16.70349,16.60342,F9
20.1736,18.92249,18.37189,18.1137,17.96743,F9
23.40983,23.62385,21.46831,19.14375,17.84874,M7
17.5238,16.62292,16.37041,16.27858,16.26803,A0
20.93182,18.25366,17.06089,16.60754,16.35868,K5
18.71813,17.1252,16.52957,16.33239,16.23114,F9
19.31013,17.64031,16.97884,16.74293,16.63228,F9
21.37444,20.14107,19.81143,19.6906,19.50343,F5
18.39704,17.48734,17.1474,17.03362,17.01946,F5
21.22749,20.23766,19.85548,19.70865,19.66376,F2
20.06942,19.09691,18.80094,18.78842,18.7257,F5
21.28842,20.26401,19.88083,19.69197,19.85116,F5
17.54715,16.34409,15.94998,15.81588,15.76876,F2
20.20792,19.20278,18.90472,18.76007,18.6183,A0
20.77338,19.95109,19.59265,19.51779,19.40001,F5
21.00099,20.04221,19.69465,19.57895,19.70613,F2
20.26003,19.13761,19.38383,19.54222,19.55103,A0
20.44327,19.50759,19.16102,19.03198,18.97698,A0
20.90151,20.43508,20.62671,20.69046,20.50637,WD
21.16058,20.28508,19.92235,19.77283,19.8489,F5
17.8963,16.96822,16.66331,16.52194,16.4725,A0
18.40722,17.46672,17.17691,17.06461,17.03301,F5
23.5371,21.45296,20.76379,20.46891,20.44617,K5
18.64968,17.49207,17.69579,17.86954,17.9205,A0
19.17769,18.11869,17.72857,17.59168,17.54906,G0
18.82285,17.66545,17.28009,17.13478,17.0689,G2
18.81766,17.49303,16.91854,16.68079,16.58296,G2
18.71259,16.32915,15.08869,14.58182,14.27226,K7
18.54043,17.63641,17.35255,17.25576,17.17422,F5
18.92344,17.86703,17.40125,17.19161,17.12352,F2
17.09046,15.47887,14.81628,14.52759,14.37151,F9
16.91041,15.45433,14.85858,14.64869,14.53447,F9
18.9836,17.52731,16.99701,16.7796,16.66278,F9
16.38773,14.9501,14.43486,14.2691,14.19747,F9
18.35066,17.41139,17.18135,17.08709,17.08965,A0
17.6936,16.32069,15.80393,15.6132,15.53206,F9
18.91914,18.02611,17.80632,17.71907,17.72131,A0
19.49485,17.74386,16.93079,16.61019,16.40522,K3
19.42352,18.08814,17.5851,17.41209,17.34603,F9
17.79889,16.90706,16.53008,16.38745,16.30119,F5
17.70918,16.77318,16.49644,16.38192,16.34623,F5
17.72557,16.5077,16.11247,15.97783,15.92708,F9
18.76134,17.27291,16.74922,16.59132,16.47496,F9
16.37136,14.76484,14.22739,14.07195,13.9889,F9
15.1353,13.94085,13.94638,14.00164,14.03319,A0
16.0238,15.09469,14.80986,14.6965,14.6701,F5
18.70031,17.83492,17.57053,17.45308,17.40799,A0
18.97832,18.10239,17.81904,17.71502,17.695,A0
16.41278,14.86871,14.31287,14.10415,13.98788,F9
17.89052,16.98527,16.73305,16.63174,16.61334,A0
17.964,16.39632,15.74191,15.4828,15.32453,F9
19.68388,18.21618,17.66052,17.44991,17.35722,F9
18.89707,18.04519,17.7501,17.6378,17.6124,F5
20.34796,19.21714,19.07092,19.01689,19.00261,A0
20.9256,19.41611,18.74322,18.47293,18.33785,K1
19.04654,18.0295,17.87565,17.82078,17.82809,A0
18.16135,16.92731,17.02256,17.10938,17.11699,A0
19.32376,17.0003,15.74931,15.17996,14.82613,K1
18.41466,17.04577,16.68788,16.55607,16.46717,A0
18.61887,17.14522,16.30048,16.19646,15.69297,F5
18.9043,17.25943,16.76556,16.56979,16.44033,A0
18.69897,17.12064,16.57094,16.35879,16.15019,A0
20.32181,18.15587,17.02663,16.60321,16.20208,K3
16.8937,15.70518,15.50461,15.4865,15.42175,A0
17.07695,15.62674,15.19387,15.0416,14.96089,A0
17.88847,16.51411,16.25244,16.20239,16.10059,A0
18.42575,16.99252,16.69698,16.62129,16.50927,A0
18.84954,17.32501,16.97747,16.8583,16.73323,A0
19.84504,18.10868,17.32508,16.91486,16.69359,F9
18.84376,17.31775,16.50498,16.17983,15.91045,F9
18.78808,17.38142,16.65322,16.40166,16.21516,F5
17.58514,16.03153,15.23069,14.95917,14.77573,F9
18.35259,16.77285,16.1114,15.89119,15.98932,A0
18.94494,16.43684,15.14087,14.61369,14.25504,K1
18.2952,16.57379,15.94243,15.7357,15.57316,A0
18.63124,17.04937,16.59249,16.45704,16.30141,A0
18.00716,16.47253,15.69313,15.40856,15.44842,F5
18.85836,17.29233,16.93884,16.87596,16.78561,A0
18.37767,16.69032,15.82938,15.47509,15.22639,F9
18.42004,16.83249,16.40431,16.2373,16.08535,A0
18.23109,16.5295,16.04592,15.82595,15.61837,A0
18.65735,17.15746,16.70656,16.49734,16.32541,A0
19.31363,17.59785,17.14318,16.95871,16.77838,A0
18.14242,16.30503,15.76425,15.50117,15.26982,A0
17.76895,16.28859,15.89664,15.73424,15.52795,A0
18.73705,17.06851,16.68374,16.52062,16.36351,A0
18.74132,17.29397,16.92432,16.83919,16.63634,A0
17.91277,16.32434,15.58422,15.25003,15.03421,F5
17.47349,15.74609,15.22986,15.0143,14.84528,A0
19.63053,17.8507,17.28202,17.00957,16.76334,A0
18.84067,17.15699,16.6308,16.37362,16.20866,A0
23.69055,21.83275,20.60387,20.0723,19.86289,M0
19.25114,17.48392,16.90086,16.62302,16.42503,A0
19.66233,17.85414,17.29459,17.04074,16.83902,A0
20.96696,18.40789,17.01272,15.90715,15.3023,M2
18.66571,16.94823,16.53554,16.35474,16.18672,A0
17.70423,15.86547,15.29097,15.01794,14.82418,A0
18.6706,16.99171,16.56165,16.38384,16.19722,A0
19.06613,17.34293,16.72245,16.43074,16.22178,A0
18.73745,17.17706,16.44903,16.12138,15.88933,F5
18.74394,17.15325,16.83968,16.71426,16.59256,A0
18.90392,17.22835,16.88944,16.76901,16.66028,A0
18.39684,16.85855,16.57424,16.48492,16.37063,A0
17.03847,15.47224,15.10297,14.97051,14.88297,A0
