#Table1
u,g,r,i,z,subClass
19.77879,18.58304,18.0221,17.80158,17.71874,G2
19.54325,18.47698,18.09461,17.97946,17.96125,F2
18.66557,17.63008,17.25962,17.11153,17.04071,F5
18.7789,17.54368,16.9869,16.77597,16.71475,F9
16.3755,15.11188,15.00493,14.99019,15.02356,A0
17.75875,16.73215,16.39456,16.29704,16.2534,F5
22.02856,19.91358,18.75699,18.31647,18.02853,K7
20.86965,19.78942,19.37647,19.11973,19.04551,F5
20.4313,19.41193,18.92064,18.50877,18.18,M2
18.13477,17.04679,16.664,16.53571,16.49,G2
20.10787,19.18942,19.11108,19.1228,19.14017,A0
17.2918,16.39559,16.15117,16.05459,16.0594,A0
25.22607,23.72787,22.34453,20.35738,18.88686,M8
19.2662,19.1109,19.43521,19.65988,19.95775,WD
16.54033,15.41927,15.3839,15.327,15.32039,A0
19.6137,18.55781,18.48074,18.48564,18.63939,A0
18.27418,17.01616,17.2013,17.35067,17.43671,A0
19.1843,17.95173,17.47488,17.2813,17.17346,F9
18.50823,17.58512,17.31877,17.21848,17.21675,A0
21.99422,19.2273,17.86084,18.18721,16.75978,M0
17.82422,16.93866,16.67651,16.57516,16.59737,A0
18.7246,18.27738,18.38479,18.47462,18.7425,WD
20.20219,18.23563,17.35618,16.99063,16.80755,K3
18.46631,17.43637,17.38661,17.39817,17.44539,A0
19.66642,18.53189,18.1063,17.9512,17.85953,F2
18.73096,17.78655,17.45036,17.32213,17.33646,F5
17.41002,16.36365,16.14875,16.09818,16.088,F5
19.91518,19.53985,19.78521,20.02705,20.51536,WD
16.69199,15.67885,15.32567,15.19478,15.1477,F5
26.17659,22.7891,21.02722,19.02456,17.92797,M6
20.80502,19.69155,19.39922,19.25403,19.30304,F5
26.34344,22.67807,21.14582,19.23464,18.22272,M6
23.90445,23.11531,21.32408,19.10223,17.94937,M6
17.85795,16.66136,16.27237,16.16091,16.08963,F9
18.26674,17.0807,16.57715,16.36178,16.25073,F5
16.42655,15.16318,15.0416,15.01775,15.01229,A0
17.42907,16.30136,15.90083,15.745,15.71428,G2
20.56224,19.46202,19.19438,19.08298,19.1029,F5
18.29323,17.02643,16.98083,16.96201,16.97826,A0
22.99623,23.37142,21.70692,18.94329,17.26035,M8
17.78824,16.59032,16.34842,16.25462,16.21768,F5
17.23737,16.00006,16.19611,16.34286,16.41411,A0
23.2575,20.38482,18.93563,17.98384,17.49871,M2
18.26625,17.3119,17.03018,16.91933,16.90716,A0
15.35094,14.52804,14.1756,14.27607,14.33794,T2
22.55777,20.20309,19.10897,18.80488,18.54376,K5
20.87346,19.53866,19.22205,19.12505,19.09665,F5
18.46225,17.30541,16.85886,16.63938,16.62849,G2
19.21935,18.22322,17.87927,17.75885,17.71139,F5
19.43566,18.3656,18.31827,18.33942,18.3797,A0
20.61687,19.09923,18.47588,18.47672,18.10173,K1
20.12459,19.17328,19.07721,19.08492,19.08547,A0
18.16135,16.92731,17.02256,17.10938,17.11699,A0
18.18758,17.18195,16.77594,16.65286,16.57796,G2
20.26026,19.03428,19.04314,19.08743,19.10022,A0
18.04704,17.0705,16.73814,16.59714,16.56055,F5
17.45382,16.51515,16.14423,16.00574,15.9378,F5
17.94889,16.90177,16.49135,16.33764,16.26645,G2
25.32505,23.71606,22.04049,20.23758,19.38579,M6
19.08559,17.86715,17.92948,17.91204,17.8484,A0
25.65003,22.95015,21.39104,19.24347,18.07594,M6
23.59008,21.52811,19.92669,17.87787,16.76782,M6
18.08935,15.65897,14.68541,14.28707,14.05806,F9
24.55787,22.15894,20.60544,18.42982,17.23161,M6
20.65106,19.42817,19.16076,19.08739,19.06297,F5
20.32128,20.25889,20.47785,20.86332,21.1284,WD
23.36851,20.17493,18.59374,17.2338,16.49739,M3
24.64261,22.57613,21.09845,19.14092,18.07254,M5
18.77725,18.33924,18.33176,18.44581,18.51818,WD
23.77438,22.592,21.00343,19.20588,18.12142,M5
25.2974,21.64559,20.16753,18.92614,18.30825,M3
19.27111,18.18583,17.81296,17.69217,17.6535,F2
19.88255,18.72703,18.68805,18.69652,18.79301,A0
23.0471,20.48073,18.99603,16.96815,15.90148,M5
18.9616,17.8538,17.45257,17.29811,17.24722,G2
17.0376,15.82766,15.93752,16.05297,16.14052,A0
18.65091,17.50053,17.10806,16.96286,16.89233,G2
24.73701,21.21385,19.7467,18.42595,17.73024,M3
17.64082,16.74932,16.4487,16.33965,16.30919,A0
23.32276,21.59495,20.81417,20.35556,20.50585,T2
19.44822,18.29094,18.27126,18.24271,18.3239,A0
18.73187,17.05409,16.39931,16.14745,16.01876,F9
25.24406,24.23146,21.8271,19.29297,17.44385,M9
22.7746,20.79551,20.19599,19.93208,19.54552,K1
19.90218,18.66858,18.56127,18.583,18.6368,A0
18.60443,17.48399,17.43786,17.46293,17.4901,A0
20.58824,19.55979,19.75782,19.93325,19.77836,A0p
17.96929,17.0983,16.7837,16.68951,16.64041,F5
17.25178,16.13952,16.15722,16.2228,16.30754,A0
17.59452,16.6949,16.39619,16.29497,16.27459,F5
24.38952,22.23263,20.6559,18.01437,16.61743,M7
18.9849,18.86579,19.23501,19.514,19.92481,WD
20.32578,19.24408,19.4937,19.68115,19.95959,A0
17.69676,16.7977,16.50766,16.40363,16.35542,F5
19.35769,18.20889,17.7876,17.67029,17.62874,G2
19.11083,18.68358,18.75468,18.91269,19.16969,WD
22.23414,21.34653,20.71078,20.52633,20.27882,L9
17.46965,16.60646,16.26382,16.13076,16.06905,F5
20.9316,19.07349,18.41228,18.18475,18.12268,K3
23.52133,21.30634,19.60859,18.33617,17.61239,M3
25.954,21.5179,19.92848,18.03451,16.98317,M5
24.9572,21.89705,20.33523,18.2098,17.1127,M5
16.94857,15.76858,15.41178,15.30651,15.29712,G2
18.51347,17.29076,16.79355,16.60409,16.50612,G2
17.92674,16.82777,16.44905,16.33333,16.30377,G0
20.62325,19.52879,19.20378,19.11682,19.15908,F5
19.89977,18.71448,18.83723,18.96013,18.98836,A0
19.04967,17.7667,17.21904,17.03286,16.94161,F9
22.92464,22.00071,20.63229,18.75396,17.71276,M5
17.95457,16.9422,16.52431,16.36417,16.30093,F2
19.43641,18.3968,18.11967,17.97379,17.95565,F5
21.26236,19.91995,19.63949,19.28879,19.20776,F9
19.432,18.12551,18.20856,18.27749,18.33045,A0
20.18,19.09701,18.9112,18.86728,18.8969,A0
18.67257,17.65288,17.2935,17.15886,17.10032,F5
17.23421,16.21579,16.12805,16.13492,16.23452,A0
19.7542,18.53197,18.11882,17.91506,17.93587,F2
17.58595,16.46361,16.04372,15.89986,15.85796,G0
24.1048,23.24521,21.09274,19.25743,18.21179,M5
20.16266,18.96643,18.97173,18.99623,19.08132,A0
24.47984,21.12561,19.99583,19.63788,19.31235,K3
23.88771,22.39992,20.68266,18.81083,17.91951,M5
26.05891,24.84187,22.21221,20.14645,18.78515,M6
19.31411,18.35731,18.05632,17.9512,17.95282,F5
17.29369,16.54163,16.83964,17.09272,17.26339,A0p
19.30733,17.84214,17.42441,17.29012,17.22373,F9
20.26249,19.18177,19.31252,19.44531,19.48789,A0
19.26172,18.10314,18.1003,18.1714,18.21101,A0
20.8303,19.8859,19.85302,20.0479,19.91316,A0
22.99528,21.01289,19.52651,18.28473,17.47464,M4
20.2873,19.13614,19.19207,19.28141,19.37039,A0
22.15401,19.1726,17.72828,16.37557,15.63101,M3
21.86746,18.95077,17.40391,15.9811,15.16577,M4
17.76029,16.58889,16.43169,16.39398,16.40761,A0
24.46602,24.46593,22.57191,20.48957,18.83452,M9
25.01595,21.12584,19.5565,18.25919,17.40789,M4
24.98629,21.4495,19.91437,18.88724,18.14333,M3
17.13719,16.74248,16.82277,17.03565,17.34696,WD
21.63647,19.05713,17.829,17.44557,17.12475,K7
18.35183,18.46617,18.78216,19.0376,19.2598,OB
18.87044,17.76689,17.94962,18.1204,18.28311,A0
19.11998,18.05849,17.66426,17.525,17.48817,F5
19.72023,17.43045,16.46246,16.08314,15.91902,K5
21.41353,18.71626,17.31292,16.32734,15.78919,M2
24.99923,22.86873,21.18776,19.01597,17.89851,M5
21.29752,18.91107,17.81109,17.44265,17.24151,K5
19.57328,17.61959,16.83599,16.56898,16.42934,K3
19.47618,18.18468,17.54988,17.27352,17.12743,F9
18.63674,17.59183,17.48224,17.46886,17.51614,A0
24.78919,21.68119,19.92742,17.87026,16.71257,M6
18.96364,18.07073,17.76582,17.67048,17.65418,F5
17.05008,15.85965,15.56455,15.50543,15.50538,F2
19.95419,18.81243,18.7276,18.67297,18.71952,A0
19.5307,19.25468,19.44845,19.61365,20.01734,WDmagnetic
15.96087,14.8332,14.81126,14.85113,14.92895,A0
18.16425,17.01608,17.08106,17.19621,17.27843,A0
17.03855,15.85239,15.45376,15.31099,15.25058,G2
19.80684,18.78868,18.67104,18.61987,18.68323,A0
18.98699,17.78892,17.56171,17.45877,17.44551,F5
20.42921,20.16263,20.27299,20.34685,21.07609,T2
19.24984,18.18328,18.18002,18.21656,18.26397,A0
18.81434,17.95308,17.66089,17.57548,17.57066,A0
19.09325,17.85195,17.59042,17.4984,17.46837,F5
21.0097,19.26637,18.58614,18.32919,18.65105,K1
19.57481,19.91897,20.40727,20.79391,20.34419,WD
20.74052,19.58939,19.64178,19.60829,19.93728,A0
26.10704,22.47814,20.76373,18.69709,17.58238,M6
24.20366,23.41332,22.26027,19.60478,18.03419,M8
17.92944,16.61427,16.1383,15.94188,17.80783,F5
23.30281,23.17155,21.44842,19.48499,18.37377,M5
20.1904,19.06192,18.95242,18.90689,18.82222,A0
25.56471,24.03257,22.15131,19.48745,17.91619,M8
18.55913,17.35425,17.32035,17.40724,17.55436,WD
18.65574,17.56517,17.18996,17.05001,17.00542,F2
18.04056,17.00367,16.69079,16.5686,16.54083,F5
17.22997,16.25252,15.87319,15.72754,15.70514,F5
18.29405,17.13475,16.7272,16.57752,16.52727,G2
23.20365,22.30362,20.77752,18.6129,17.49222,M6
17.87327,16.72084,16.43023,16.31835,16.28162,A0
23.49512,21.77884,20.22037,18.27795,17.24495,M5
17.44285,16.18158,16.37482,16.53842,16.63473,A0
17.94419,17.51169,17.59281,17.66752,17.79096,WD
17.95893,16.81948,16.43953,16.3105,16.26979,G0
19.13432,18.84425,19.15682,19.41096,19.53312,WD
17.2196,16.08429,15.68007,15.5505,15.46637,G0
18.46615,17.22973,16.71546,16.50788,16.39254,G2
18.69889,17.7801,17.33812,17.13836,17.07405,F5
18.57688,17.40833,17.26074,17.19254,17.19248,A0
17.01088,16.11704,15.89585,15.80861,15.82933,A0
25.5785,22.75545,21.236,19.37818,18.2444,M6
16.33084,15.2578,15.19664,15.19539,15.2647,A0
18.42068,17.3275,16.95649,16.81474,16.7785,F2
20.25208,19.2273,19.13152,19.08908,19.21754,A0
25.25683,23.22904,21.17776,18.66917,17.20777,M7
18.98058,17.96974,17.86453,17.86893,17.88193,A0
20.09239,18.97153,18.83491,18.81952,18.80653,A0
16.50209,15.37694,15.14919,15.06227,15.02695,F5
25.88491,22.2233,20.59184,18.55268,17.44077,M5
18.332,17.08588,17.02889,17.06501,17.13117,A0
19.21005,18.06578,17.67068,17.523,17.47663,G2
24.99619,22.19553,20.63536,18.77049,17.74883,M5
18.31249,17.10786,16.69595,16.54779,16.47721,G2
23.76836,22.32129,21.33318,20.04438,19.60072,M3
20.58349,20.26003,20.21331,20.39122,20.40861,WD
18.69831,18.23559,18.31221,18.44277,18.61752,WD
17.89556,16.7786,16.35495,16.16582,16.12268,G2
17.95652,16.18087,15.46423,15.19597,15.41365,K3
21.98283,20.83602,20.28065,19.72714,19.24774,M3
19.35942,18.39999,18.16169,18.07895,18.08698,A0
18.78655,17.5459,17.05543,16.87046,16.81594,G2
19.38385,18.24225,17.78572,17.60523,17.50628,G2
20.63633,20.13071,20.34526,20.55255,21.36308,WD
20.43698,19.93394,20.1519,20.47703,20.53386,WD
19.68141,18.53784,18.44266,18.41442,18.44216,A0
19.69541,19.21004,19.16394,18.54705,18.00033,M4
18.39739,17.19646,17.05326,17.01461,17.00084,A0
23.20394,22.84739,21.32537,19.45177,18.39556,M6
20.19189,18.95177,18.85842,18.67786,18.71975,A0
19.80269,18.89851,18.63741,18.51721,18.47866,A0
23.46316,22.09751,20.32382,18.78257,18.04164,M3
18.79984,17.48706,16.98499,16.79989,16.71269,F9
16.90383,16.03151,15.75284,15.63191,15.60515,F5
23.50767,22.23889,20.69349,18.80066,17.79936,M5
19.45582,18.40254,18.32427,18.33333,18.3615,A0
19.26692,18.09136,17.69023,17.52759,17.44841,G2
19.33805,18.14945,17.73674,17.56914,17.48223,G2
18.22589,16.93194,17.04907,17.16754,17.26382,A0
20.35088,19.28943,18.92562,18.75332,18.72449,F5
18.75238,17.75255,17.44378,17.30009,17.29278,F5
19.03024,17.83938,17.47574,17.35734,17.3523,G2
25.48414,22.73519,21.17058,19.16366,18.10978,M5
17.99039,16.8334,16.41355,16.26205,16.19675,F5
19.49802,18.10846,17.70669,17.58006,17.48373,F9
16.96748,15.82622,15.46813,15.33537,15.30306,F5
18.94644,17.93734,17.60279,17.46183,17.43378,F5
22.90803,20.8547,18.97364,18.50426,18.24708,K7
25.25252,22.58843,20.90067,18.74228,17.54512,M6
18.91263,18.37643,17.23876,17.10892,17.04246,G2
19.34212,18.13384,17.7006,17.538,17.49492,F9
19.76442,18.53527,18.00928,17.84195,17.80141,F9
24.0964,21.54412,20.03231,17.96776,16.83723,M6
23.44404,21.61267,20.15295,19.04919,18.80268,M1
25.65555,20.80766,20.11926,19.82346,19.54718,K5
24.98924,22.91221,21.25684,19.48607,18.32603,M5
25.976,22.72247,21.00682,19.07176,17.98805,M5
21.73811,20.62864,20.18123,20.00028,19.17309,L1
23.35235,20.58189,19.87137,19.62931,19.84024,K1
18.49052,17.26624,16.85569,16.70562,16.67015,G2
21.80047,19.0946,17.91989,17.45492,17.17283,K7
19.53466,19.06466,19.05453,19.1079,19.23409,WD
18.79193,17.60406,17.21236,17.06561,17.03387,G2
18.25829,17.5869,16.63897,16.49223,16.46083,G2
19.549,18.49418,18.11251,18.00498,17.95392,F5
19.17954,18.00768,17.93582,17.95037,18.01299,A0
18.57691,18.78444,18.78911,18.18284,17.71529,M3
18.86436,17.76393,17.73898,17.78338,17.8618,A0
23.39236,20.56133,20.20117,20.12651,20.16145,F5
17.50221,16.50166,16.25616,16.154,16.1563,A0
25.08185,21.10312,20.232,19.93151,19.53866,K3
25.06842,22.64846,21.17212,19.29561,18.2496,M6
21.31574,18.65811,17.47044,17.06211,16.83257,K5
17.29023,16.20386,15.78211,15.60586,15.54368,F5
24.43361,24.38387,22.07591,19.5564,18.12287,M7
19.7984,19.61069,19.95899,20.17416,20.50883,WD
19.67667,19.85297,20.23527,20.55382,20.47242,OB
22.82729,20.55856,19.20695,18.45606,17.98148,M1
24.55936,22.28604,20.79969,18.82882,17.69321,M6
20.46352,20.24563,20.55817,20.7197,21.85752,WD
17.12441,16.25902,15.97468,15.85925,15.84157,F5
19.31805,18.10058,17.87534,17.65554,18.2585,F9
19.5723,18.52736,18.09117,17.9338,17.89406,F2
23.6921,22.72276,21.02826,19.76976,19.56359,M3
19.9704,19.62435,19.04157,18.5475,18.23812,M0
23.6697,22.41596,20.72329,18.66882,17.40547,M6
19.19703,18.0978,17.74733,17.65766,17.60061,F5
25.52716,23.38052,21.39676,19.23,18.04149,M6
18.36645,17.23983,16.68582,16.52157,16.45045,F9
17.98201,17.0337,16.75501,16.66478,16.64936,F5
23.63947,20.88323,19.94052,19.60109,19.40054,K3
25.51989,22.65736,21.05112,18.9862,17.8223,M6
19.37575,18.89164,18.86797,18.31302,17.84468,WD
20.65594,20.23229,20.45622,20.61365,20.50101,WD
20.66214,20.49628,20.59516,20.78338,20.83975,L5
24.48932,23.48904,21.16918,19.9094,19.39613,M4
18.15385,17.07234,16.63597,16.45373,16.35545,F5
21.42633,18.63157,17.14584,16.16813,15.67422,M2
17.34356,16.18104,16.30326,16.41661,16.52469,A0
18.16923,17.12105,16.85899,16.76851,16.74843,F5
20.58095,20.15574,20.28918,20.29268,20.4102,WD
18.19877,17.25628,16.94133,16.81512,16.79448,A0
20.07934,19.72426,20.00447,20.18984,20.29877,WD
23.07685,22.21799,20.68374,19.33529,18.64728,M4
18.15777,17.0168,16.5794,16.41485,16.32864,F2
19.13844,17.68983,17.14674,16.93361,16.83667,F9
20.35814,19.31723,18.94655,18.77545,18.69222,F5
25.27621,23.4159,22.40459,19.91027,18.39065,M7
16.18795,14.97217,14.96566,15.01008,15.05897,A0
20.80241,19.34232,18.77047,18.55691,18.49281,F9
16.60093,15.69151,15.36283,15.22698,15.18315,F5
23.56812,23.01675,21.5403,19.36429,18.17513,M6
20.64856,19.38562,19.1483,19.07899,19.09063,F5
20.04247,19.53605,19.40301,19.24662,18.86879,A0
17.59092,16.3129,16.34711,16.39235,16.43915,A0
20.1586,19.71045,19.82525,19.98621,20.13399,WD
16.4521,15.30543,15.14818,15.13035,15.16097,F5
23.78372,21.21203,20.60178,20.38211,20.12197,K5
19.07167,17.67424,17.0397,16.80568,16.7121,F9
24.77211,23.73957,21.69145,20.22463,19.7642,M5
25.01083,22.58943,21.07535,19.18507,18.05946,M6
18.91301,17.86831,17.7558,17.74603,17.82991,A0
19.54083,18.41205,18.20571,18.14277,18.09389,A0
19.7655,19.73401,20.00613,20.16008,20.41913,OB
22.61362,19.64049,18.24075,17.66008,17.27581,M0
22.49506,20.4041,18.70557,17.43596,16.70841,M3
19.28393,18.17672,17.72507,17.53645,17.46283,G2
21.38958,19.18491,17.80679,16.51218,15.77887,M4
18.76805,17.587,17.17422,17.00909,16.94434,G0
20.3657,19.12253,19.14725,19.21181,19.21348,A0
19.79197,17.47602,16.00972,14.88671,14.43945,M2
17.65753,16.52321,16.51908,16.58461,16.65347,A0
25.91943,21.77366,20.44158,19.36303,18.62467,M3
22.77961,19.52016,18.04835,17.18474,16.66771,M1
22.50694,19.99894,18.46107,16.40831,15.23362,M6
18.82273,18.3166,18.51963,18.6764,18.98774,WD
22.74929,20.99092,19.56528,19.54832,19.2139,K5
19.48683,18.2631,17.79092,17.59453,17.51181,F9
22.37163,20.12524,18.75578,18.1101,17.78509,M0
19.05091,17.85729,17.34199,17.13514,17.08407,F2
19.74846,19.85057,20.18182,20.34943,20.30626,OB
21.08581,18.91105,17.92419,17.62436,17.4381,K3
17.50187,16.48252,16.12768,15.99849,15.95177,F5
17.82977,16.91113,16.5537,16.42199,16.37855,F5
19.73455,18.47277,17.90633,17.65562,17.55413,F9
20.4499,19.05219,19.19555,19.30208,19.33502,A0
17.9949,15.92049,15.41634,15.27292,15.1164,K1
17.01616,16.06505,15.83226,15.72923,15.73574,A0
24.87327,21.50154,20.03973,17.89261,16.72902,M6
19.35541,18.34121,17.95373,17.8135,17.76188,F5
16.06157,14.82938,14.97268,15.10736,15.17086,A0
18.78848,17.6971,17.24739,17.06241,16.96377,F2
24.57359,24.14478,21.55305,20.3217,19.7571,M2
19.17902,18.24067,17.9892,17.88979,17.88923,A0
18.91952,17.8074,17.29992,17.0959,16.99668,F5
18.28353,17.04901,16.61657,16.43054,16.39043,F9
21.36729,18.7557,17.56336,17.02319,16.75262,K7
17.00627,15.96235,15.62246,15.4974,15.43865,F5
18.87724,17.81729,17.44929,17.34636,17.31588,F5
15.45461,15.70961,16.15324,16.4578,16.758,B6
19.0302,17.869,17.30468,17.04747,16.9271,G2
23.5353,20.54521,19.77794,19.44593,19.31517,K3
25.14393,22.18553,20.55124,18.99081,18.14883,M4
21.21072,20.01504,19.74122,19.65142,19.62003,F5
18.17996,16.95477,16.74615,16.67857,16.68107,A0
21.90753,19.41892,17.88843,17.17155,16.77369,K7
18.53104,17.60205,17.34765,17.2636,17.25119,A0
24.55343,22.70341,21.24928,19.29388,18.15335,M6
17.86358,16.7503,16.36719,16.2244,16.17551,F2
19.5489,19.14357,19.26039,19.44674,19.54247,WD
19.05983,17.92528,17.65588,17.56682,17.56919,F5
19.23486,18.295,18.05494,17.95214,17.91442,A0
25.77132,22.85548,21.39186,19.27918,18.15051,M6
20.59461,19.39564,19.61284,19.84414,19.81045,A0
23.99946,22.81813,21.31917,19.41914,18.37149,M5
19.01321,18.09318,17.84953,17.7701,17.76231,A0
18.04215,16.94675,16.55044,16.41499,16.37198,F5
22.25451,19.91995,18.60317,18.1829,17.88998,K7
24.70445,23.40687,21.60119,19.46948,18.25641,M6
17.78613,16.89307,16.55407,16.4296,16.3673,A0
18.00018,16.07717,15.30051,15.03142,14.89066,K3
18.93949,17.63327,17.14832,16.97362,16.92945,F9
18.31543,17.35167,17.01889,16.89972,16.86967,F5
19.3944,18.21432,18.29212,18.25516,18.37197,A0
24.65008,21.5689,19.90818,18.10419,17.09178,M5
17.43625,16.24241,16.34859,16.46295,16.54823,A0
16.52434,15.53464,15.36927,15.32968,15.35854,F5
18.47978,18.05801,18.17701,18.31759,18.50168,WD
19.98781,19.01135,18.90031,18.8345,18.88424,A0
19.91479,19.24513,19.10498,18.98404,18.97339,A0p
18.74706,17.72845,17.3963,17.2851,17.26398,F5
23.8289,21.93637,20.33025,18.34552,17.2589,M6
17.73697,16.71392,16.37239,16.26556,16.22149,F5
18.77493,17.6472,17.25909,17.11547,17.06834,G2
18.91782,17.8952,17.83662,17.88035,17.93283,A0
22.4547,20.09622,18.92336,18.904,18.22442,K7
17.5683,16.33926,16.50531,16.62241,16.71804,A0
20.54754,19.44974,19.2304,19.07883,19.14589,F5
19.35797,18.07255,17.57481,17.4324,17.40546,F9
17.61307,16.68001,16.39427,16.3204,16.2894,F5
22.68653,21.32356,20.50324,20.30896,20.14522,K1
19.91848,19.04429,18.75566,18.63671,18.55121,F5
18.70368,17.53304,17.1335,16.97648,16.94434,G2
27.28073,23.03561,21.24005,19.41168,18.34252,M6
17.41376,16.42649,16.18102,16.08528,16.07284,F5
17.17635,16.13191,15.69678,15.52647,15.44377,F5
18.90229,17.91945,17.61522,17.51603,17.47071,F5
23.83857,22.82036,21.18722,19.28271,18.21414,M6
18.2755,17.34051,17.08618,16.979,16.98027,A0
23.30211,20.56462,19.23892,18.56867,18.19502,M0
17.59327,16.59927,16.3208,16.2145,16.17799,F5
17.58188,16.57793,16.19693,16.04614,16.0023,F5
21.0871,19.9579,19.52194,18.99264,18.55937,M3
21.02915,19.18328,18.4984,18.33226,18.58554,CV
23.51925,22.75901,21.45677,18.77237,17.46955,M7
20.36018,19.08311,19.16889,19.23638,19.2973,A0
19.13947,18.05109,18.00781,18.0318,18.02075,A0
21.86148,19.64997,18.68639,18.39921,18.20053,G5
17.63053,16.67381,16.4101,16.31083,16.30442,A0
20.05243,18.65557,18.06549,17.82633,17.70711,F9
23.70785,21.5301,20.05964,19.10895,19.57173,M2
19.57703,18.31895,17.83544,17.92124,17.60406,F9
19.53561,19.07124,18.91166,18.87586,18.947,CV
22.87482,21.4096,20.84546,20.53106,19.94767,CV
22.66695,20.68614,19.04862,17.06044,15.95824,M6
26.56635,22.92249,21.46964,18.65489,17.27577,M7
20.38314,19.31912,19.0528,18.90598,18.94411,A0
17.63778,16.35229,16.24879,16.23147,16.24911,F5
25.3539,21.98855,20.33416,18.41756,17.28612,M5
20.72465,19.46099,19.42413,19.37987,19.71758,A0
24.13472,21.81737,20.33916,18.78679,18.03134,M4
19.47945,18.30732,18.20431,18.21367,18.20019,A0
18.88121,17.59644,17.67242,17.76236,17.83063,A0
22.13121,21.23224,20.38489,20.00685,19.89942,F9
19.65889,19.2141,19.14932,19.12485,19.32571,CV
23.28523,23.28791,21.86464,20.12419,19.26125,M4
17.97145,16.92284,16.56304,16.40829,16.32651,F5
23.76097,21.84743,20.63801,19.78431,19.43882,M1
18.55498,17.63714,17.34778,17.24039,17.20704,F5
25.37488,21.59049,20.48852,19.848,19.81612,K7
18.49825,17.37446,16.88596,16.67924,16.55902,A0
20.17806,18.8936,18.18669,17.89909,17.6854,G2
19.27405,18.27206,17.859,17.72233,17.61969,G0
21.20364,19.74829,19.13361,18.93192,18.48465,F9
25.83687,21.90237,20.49146,19.23395,18.58424,M3
